name,brand,price_pkr,url,source,ram_gb,storage_gb,processor,display_inches
Lenovo ThinkPad T470s Intel Core i7 6th Gen 8GB RAM 256GB SSD Black Color - Daraz Like New Laptops,Lenovo,53999,#,Daraz.pk,8,256,Intel i7,15.6
USED - HP ProBook 640 G1 - Core i3 4th Generation - 4GB RAM - 500GB HDD - 14inch Screen - Window 10 Pro Active - Daraz L,HP,33499,#,Daraz.pk,4,512,Intel i3,14.0
"Dell Latitude E7480 Ultra Book, Core i5 6th generation, 8GB DDR4 Ram, 256GB Solid State Drive SSD, 14.1"" Led Display, In",Dell,47999,#,Daraz.pk,8,512,Intel i5,14.1
"Daraz Like New Laptops - Dell Latitude E5470 - Core i5 - 6th Generation - 16gb RAM - 256gb SSD - 14"" Screen - Windows 10",Dell,48999,#,Daraz.pk,16,256,Intel i5,14.0
"Lenovo Thinkpad L570 / i5 7th gen / 16gb RAM / 256gb SSD and 500gb hdd / 4-5hrs battery timings/ 15.6"" display / daraz l",Lenovo,50000,#,Daraz.pk,16,256,Intel i5,15.6
Daraz Like New Laptop - HP EliteBook 840 G2 Notebook PC - Intel Core i5-5300U 5th Gen 1.9GHz 4GB 500GB HDD Windows 10 Pr,HP,41999,#,Daraz.pk,8,512,Intel i5,15.6
"Dell Latitude 5480 Core i5 7th Gen, 8GB, 256GB SSD, 14″ Screen (Windows 11 Licensed) FREE LAPTOP BAG - Daraz like new la",Dell,54999,#,Daraz.pk,8,256,Intel i5,15.6
HP ELITEBOOK 840 G5 - CORE I5-8TH GENERATION - 8GB RAM 256GB SSD - FHD SCREEN 14.0 INCH - WINDOWS 11 - FREE LAPTOP BAG,HP,65999,#,Daraz.pk,8,256,Intel i5,14.0
USED - HP EliteBook 840 G5 - CORE I7 -8TH GENERATION- 16GB RAM - 512GB SSD - Windows® 11 Licensed - FREE LAPTOP BAG - Da,HP,89999,#,Daraz.pk,16,512,Intel i7,15.6
"Daraz Like New Laptops - HP ProBook 650 G1 Intel Core i5-4200M 2.5GHz, 15.6 inch Laptop, 8GB Ram, 500GB HDD, Windows 10 ",HP,36999,#,Daraz.pk,8,512,Intel i5,15.6
Gaming laptops - Dell Precision 7550 Core-i7-10th Gen 16GB RAM 512GB SSD NVIDIA Quadro RTX4000 8GB Card GDDR6 15.6″ Disp,Dell,199999,#,Daraz.pk,16,512,Intel i7,15.6
daraz like new hp probook 11 x360 G4 EE Touch screen Corei5 - 8th generation 08Gb Ram ddr4 128Gb ssd drive windows 10 wi,HP,50000,#,Daraz.pk,8,128,Intel i5,15.6
"HP Elitebook 840 G10 Core i7 13th Gen, 16GB DDR5, 512GB SSD, 14″ FHD+ LED, Win 11Pro",HP,239999,#,Daraz.pk,16,512,Intel i7,15.6
Daraz Like New Laptops - Hp Probook 440 G4 - Core i3 7th Generation - 16GB RAM - 128GB SSD 500GB HDD- 14inch Screen - FR,HP,55999,#,Daraz.pk,16,128,Intel i3,14.0
Acer C730 Intel Celeron N2840 2.16GHz 4GB 16GB SSD 11.6 inch,Acer,143258,#,Daraz.pk,8,16,Intel Celeron,11.6
Daraz Like New laptops - Dell Latitude 5480 ( TOUCH SCREEN )- Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch Scre,Dell,51999,#,Daraz.pk,8,256,Intel i5,14.0
Daraz Like New Laptop Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 128GB SSD - 500GB HDD -12.5inch Scre,HP,44999,#,Daraz.pk,8,128,Intel i5,12.5
Daraz Like New Laptops - Dell Latitude E5450 Intel Core 5th Generation i5 i5-5300U 8GB DDR3L 500GB 7200RPM HDD Webcam Wi,Dell,34999,#,Daraz.pk,8,512,Intel i5,15.6
"Daraz Like New - Dell Latitude 7420 Core i5 11th Gen, 16GB, 512GB SSD, 14″ FHD IPS LED, Windows 11 Pro",Dell,115999,#,Daraz.pk,8,512,Intel i5,15.6
Lenovo Ideapad 81WB | Intel core i5 - 10th Generation | 16GB DDR4 RAM - 512 GB NVME | 15.6 inches | Original Charger inc,Lenovo,98000,#,Daraz.pk,16,512,Intel i5,15.6
Daraz Like New Laptops - Dell Latitude E5450 - Intel Core i5-5th Generation - 8gb DDR3L Ram - 256gb Ssd - 14.1 Inch LED ,Dell,38499,#,Daraz.pk,8,256,Intel i5,14.1
"Acer Predator Helios 18 AI PH18-73-96Y0 Gaming Laptop Intel Core Ultra 9 275HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5080 16GB",Acer,924999,#,Daraz.pk,32,1024,AMD Ryzen 5,18.0
"Lenovo T470 I5 7th Gen, 8GB, 256GB SSD, 14″ Screen IPS LED (Windows 11 Licensed) FREE LAPTOP BAG - Daraz like new laptop",Lenovo,47999,#,Daraz.pk,8,256,Intel i5,15.6
Lenovo Chromebook N22 | 4GB RAM | 16GB Storage | 11.6″ Display | Webcam | Playstore Supported | Best for Online Classes ,Lenovo,72102,#,Daraz.pk,4,16,Intel i5,15.6
Lenovo ThinkPad E14 Gen 2 Core i5 11th Gen/16GB/256GB SSD/14″ FHD IPS/Win 11,Lenovo,99499,#,Daraz.pk,16,256,Intel i5,15.6
Daraz Like New Laptops - Dell Latitude E7450 - Intel Core i7-5th Generation - 8gb Ram 500gb HDD - 14.1 inch Screen Size,Dell,38899,#,Daraz.pk,8,512,Intel i7,14.1
HP LaserJet Printer Pro M102w (FREE POWER CABLE ),HP,29999,#,Daraz.pk,8,512,Apple M1,15.6
"HP Core i3 10th Generation | 6 Months Warranty | 8GB DDR4 RAM , 256GB M2 SSD | 4Hours+ Battery backup | FREE LAPTOP CLEA",HP,67000,#,Daraz.pk,8,512,Intel i3,15.6
LAPTOP - Hp Elitebook 820 G3 - Core i7 6th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG - U,HP,49999,#,Daraz.pk,8,256,Intel i7,12.5
"Daraz Like New LENOVO CHROMEBOOK 100E - 4GB RAM DDR4 - 32GB SSD EMMC - 11.6"" SCREEN - PLAYSTORE SUPPORTED - AUE UPDATE 2",Lenovo,28000,#,Daraz.pk,4,32,Intel i5,11.6
Daraz Like New Laptops - Dell Latitude 3189 - Intel Pentium N4200 - 4gb DDR3 Ram 128gb Ssd Drive - 11.6 Inch Touchscreen,Dell,32999,#,Daraz.pk,4,128,Intel Pentium,11.6
"DELL Latitude 3530 -12th Generation Intel® Core™ i5-1235U (10 Core, 12 MB Cache, 12 Threads, up to 4.40 GHz)/Intel® Iris",Dell,224999,#,Daraz.pk,8,512,Intel i5,15.6
"Acer Predator Helios Neo 16S AI PHN16S-71-97CK Gaming Laptop Intel Core Ultra 9 275HX, 16GB DDR5, 1TB SSD, NVIDIA RTX 50",Acer,549999,#,Daraz.pk,16,1024,AMD Ryzen 5,16.0
"Dell lattitude 3189 chromebook - 4GB RAM, 32GB Storage, Chrome OS X360 Touch Screen Convertible 2 in 1 laptop",Dell,45000,#,Daraz.pk,4,32,Intel i5,15.6
Used - HP ProBook 640 G4 - I5 - 8th Gen - 16gb Ram - 128gb ssd+500gb hdd (Windows 11 Activated) & (Free Laptop Bag) - Da,HP,59499,#,Daraz.pk,16,128,Intel i5,15.6
Apple MacBook pro 2019 (A1990) 15.4 inch Retina Dispaly Intel Core i9 with 2.9 Ghz (32GB RAM 512GB SSD) Touch Bar - Grey,Apple,155999,#,Daraz.pk,32,512,Intel i9,15.4
"Lenovo T470 I5 7TH GEN 8GB, 256GB SSD, 14″ Screen IPS LED (Windows 11 Licensed) FREE LAPTOP BAG - Daraz like new laptops",Lenovo,49999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops - Lenovo ThinkPad L480 Core i5-8th Gen 16GB RAM 256GB SSD,Lenovo,55000,#,Daraz.pk,16,256,Intel i5,15.6
"Daraz Like New Dell Latitude E5540, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 15.6"" Led Display, Intel HD ",Dell,36999,#,Daraz.pk,8,512,Intel i5,15.6
Hp Elitebook 820 G3 - Core i7 6th Generation - 8GB DDR4 RAM - 128B SSD + 500GB HDD - 12.5inch Screen - FREE LAPTOP BAG -,HP,49999,#,Daraz.pk,8,512,Intel i7,12.5
"Daraz Like New Laptops - Lenovo ThinkPad X240 Ultra Book, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 12.1"" ",Lenovo,31999,#,Daraz.pk,8,512,Intel i5,12.1
Daraz Like New Laptops - Dell Latitude E7480 Touch (2k Display) - Intel Core i7-6th Generation - 8gb Ram 256gb Ssd - 14.,Dell,61499,#,Daraz.pk,8,256,Intel i7,14.1
Daraz Like New Laptops - Lenovo ThinkPad E14 - Intel Core i5-11 Generation - 8gb DDR4 Ram 256gb Ssd - 14.1 Inch FHD Disp,Lenovo,104999,#,Daraz.pk,8,256,Intel i5,14.1
"Lenovo ThinkPad X250 - Core i5 5th Generation - 8 GB Ram - 500 GB HDD - 12.5""",Lenovo,34499,#,Daraz.pk,8,512,Intel i5,12.5
"Dell Latitude E5490 - Core i5 - 8th Generation - 8gb RAM - 512gb SSD - 14"" Screen - Windows 10 Activated - Free Laptop B",Dell,57999,#,Daraz.pk,8,512,Intel i5,14.0
Dell Latitude E5480 - Core i5 7th Generation - 16GB DDR4 RAM - 512GB SSD - 14inch Screen - Windows 11 Licensed (FREE LAP,Dell,53999,#,Daraz.pk,16,512,Intel i5,14.0
Daraz Like New Laptops - HP Probook 640 G3 - Intel Core i5-7th Generation - 8gb DDR4 Ram - 256gb SSD - 14.1 Inch Display,HP,52499,#,Daraz.pk,8,256,Intel i5,14.1
"Daraz Like New Laptops - HP ProBook 440 G7, 14' Display, Intel Core i5 10th Gen 8GB RAM 256GB SSDM2",HP,118000,#,Daraz.pk,8,256,Apple M2,14.0
"Daraz Like New Laptops - HP ProBook 450 G3 Notebook PC Intel Core i5 6th Generation, 8GB DDR3 Ram, 256GB SSD Drive, 15.6",HP,49999,#,Daraz.pk,8,256,Intel i5,15.6
"HP ProBook 650 G1 15.6 inches Business Laptop Intel Core i5-4600U, 8GB RAM, 500GB HDD, Webcam, DVD, USB 3.0, Win 10 Pro",HP,37999,#,Daraz.pk,8,512,Intel i5,15.6
"Dell Latitude e5470 - Core i5 6th Generation - 8 GB Ram - 128 GB SDD - 14""",Dell,45000,#,Daraz.pk,8,512,Intel i5,14.0
"USED - LENOVO THINKPAD T430 - Intel Core i5 3rd Gen - 14"" Screen - 8GB Ram 250GB HDD - Windows 10 Registered - (FREE LAP",Lenovo,31999,#,Daraz.pk,8,256,Intel i5,14.0
"HP 255 G4 15.6"" LED - AMD A6-6310 processor 1.8 GHz - 8 GB DDR3 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1",HP,39999,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz like new Dell Latitude 3189, Intel Pentium N4200 Quad-Core (1.1 GHz), 4 GB DDR3L Ram, 128 GB SSD, Intel HD Graphic",Dell,33000,#,Daraz.pk,4,128,Intel Pentium,11.6
Lenovo T460s ( Slim ) - Core i5 6th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,Lenovo,42999,#,Daraz.pk,8,256,Intel i5,14.0
Daraz Like New Laptops - Dell Chrome Book 3189 - 4gb Ram 16gb Ssd - 11.6 Inch - Playstore Supported,Dell,17799,#,Daraz.pk,4,16,Intel i5,11.6
"Lenovo T470 Core i5 7th generation, 8GB Ram, 256B SSD, 14"" Led Display, (Windows 11 Licensed) FREE LAPTOP BAG - Daraz Li",Lenovo,48999,#,Daraz.pk,8,512,Intel i5,14.0
"Daraz Like New - Dell Latitude 5420 Core i5 11th Gen , 16GB, 256GB SSD, 14″ FHD IPS LED",Dell,97999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops - HP ProBook 640 G4 I5 8th Gen 16gb Ram 128gb ssd+500gb hdd (Windows 11 Activated) & Free Laptop ,HP,59999,#,Daraz.pk,16,128,Intel i5,15.6
Daraz Like New Laptops - Dell Latitude 5580 - Intel Core i5-7th Generation - 8gb DDR4 Ram 256gb SSD - 15.6 Inch Display ,Dell,54999,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz Like New Dell Latitude E5420 , Core i5 2nd generation, 8GB DDR3 Ram, 128GB SSD Drive, 14.1"" Led Display, Intel HD ",Dell,26999,#,Daraz.pk,8,128,Intel i5,14.1
Daraz Like New Laptops - Dell Latitude E5440 - Intel Core i5-4th Generation - 8gb Ram 500gb HDD - Windows 10 - FREE LAPT,Dell,34499,#,Daraz.pk,8,512,Intel i5,15.6
"Dell Latitude e5440 - Core i5 4th Generation - 8 GB Ram - 500 Gb HDD - 14""",Dell,37000,#,Daraz.pk,8,512,Intel i5,14.0
Daraz Like New Laptops - Lenovo Thinkpad T540p - Core i5 4th Generation - 4GB RAM - 500GB HDD - 15.6inch Screen - Numpad,Lenovo,37999,#,Daraz.pk,4,512,Intel i5,15.6
Dell Latitude 7490 - Intel Core i7-8th Generation - 8gb DDR4 Ram 256gb SSD - 14.1 Inch Screen - FHD Display - Backlit Ke,Dell,60999,#,Daraz.pk,8,256,Intel i7,14.1
Dell Latitude 5480 - Core i5 7th Generation - 16GB RAM - 512GB SSD - 14inch Screen - Free Laptop Bag (Windows 11 license,Dell,69999,#,Daraz.pk,16,512,Intel i5,14.0
"Lenovo Core i5-10th Generation | 16GB RAM , 512GB M2 SSD | Six Months Warranty | Daraz Like New Laptop | FREE LAPTOP BAG",Lenovo,98000,#,Daraz.pk,16,512,Apple M2,15.6
Lenovo MIX 520 Laptop,Lenovo,53000,#,Daraz.pk,8,512,Intel i5,15.6
"HP ProBook 640 G3 14 Inch Laptop PC, Intel Core i5-7200U up to 3.1GHz, 8GB DDR4, 256G SSD, VGA, DP, Windows 10 Pro 64 Bi",HP,46999,#,Daraz.pk,8,512,Intel i5,14.0
"Daraz Like New Lenovo N23 Chromebook – 11.6″ – 4 G 4GB RAM, 16GB Storage, Chrome OS",Lenovo,25000,#,Daraz.pk,4,16,Intel i5,15.6
Daraz Like New Laptops - Lenovo ThinkPad t470 - Intel Core i5-7th Generation - 8gb DDR4 Ram 128gb SSD - 14.1 Inch Screen,Lenovo,52999,#,Daraz.pk,8,128,Intel i5,14.1
"Daraz Like New Dell Latitude 5520, Core i5 2nd generation, 8GB DDR3 Ram, 256GB SSD Drive, 15.6"" Led Display, Intel HD Gr",Dell,31999,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz Like New Laptop - Dell Latitude E5570 15.6 ""Laptop, 2.4GHz Core i5-6300U, 8GB RAM, 256GB SSD, Windows 10 Pro 64-bi",Dell,49999,#,Daraz.pk,8,256,Intel i5,15.6
HP - EliteBook 840G5 - CORE I5 8TH GENERATION- 8GB RAM - 256GB SSD - Windows® 10 Activated - FREE LAPTOP BAG - Daraz Lik,HP,68999,#,Daraz.pk,8,256,Intel i5,15.6
"HP Probook 640 G2 14"" screen, Core i5-6300U 2.4GHz, 8GB RAM, 256gb SSD Drive, Windows 11 (Registered Windows) - Daraz li",HP,43999,#,Daraz.pk,8,256,Intel i5,14.0
"Daraz Like New Dell Latitude E7440 Ultra Book, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Display",Dell,34999,#,Daraz.pk,8,512,Intel i5,14.1
"Apple MacBook Pro A1708 Mid 2017 2.3 GHz Intel Core i5 (13 inch Retina Display, 8GB RAM, 500GB SSD) Space Gray - Daraz L",Apple,169999,#,Daraz.pk,8,512,Intel i5,13.0
"Lenovo ThinkPad X240 Ultra Book, Core i5 - 4th generation, 8GB Ram, 500GB Hard Drive, 12.1"" Led Display, Intel HD Graphi",Lenovo,45999,#,Daraz.pk,8,512,Intel i5,12.1
P ELITEBOOK 820 G4- Core i5 7th Generation - 8GB RAM - 256GB SSD- 12.5inch Screen - FREE LAPTOP BAG,Unknown,50999,#,Daraz.pk,8,256,Intel i5,12.5
"Dell Latittude e7470 - Core i5 6th Generation - 8 GB Ram - 128 GB SSD - 14""",Dell,48999,#,Daraz.pk,8,128,Intel i5,14.0
"LENOVO Core i7-7th Generation | 8GB RAM , 256GB SSD Hard | 6 MONTHS WARRANTY | 2Hours+ Battery Backup | FREE LAPTOP BAG ",Lenovo,68000,#,Daraz.pk,8,256,Intel i7,15.6
"HP Chromebook 11 G7 EE, 11.6"" HD Display, Intel Celeron N4000, 4GB DDR4 Ram, 16GB eMMC, Chrome OS ,Storm Grey, Play Stor",HP,120314,#,Daraz.pk,4,16,Intel Celeron,11.6
HP Envy x2,HP,20000,#,Daraz.pk,8,512,Intel i5,15.6
"Daraz Like New Laptops - Dell Latitude 6530, Core i5 3rd generation, 8GB DDR3 Ram, 128GB SSD Drive, 15.6"" Led Display, I",Dell,30999,#,Daraz.pk,8,128,Intel i5,15.6
"Dell Latitude e7450 - Core i5 5th Generation - 8 GB Ram - 256 GB SSD - 14""",Dell,44999,#,Daraz.pk,8,256,Intel i5,14.0
Daraz Like New Laptops - Dell (ULTRA BOOK) Latitude E7490 - Intel Core i5-8th Generation - 8gb DDR4 Ram - 256gb Ssd - 14,Dell,57999,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz Like NewLenovo ThinkPad T480 14""HD Display - Intel Core i7 (8th Gen) - 16 GB RAM - 512 GB SSD",Lenovo,90000,#,Daraz.pk,16,512,Intel i7,14.0
Dell E6540 15.6inch Laptop Intel Core i5-4300M 2.6GHz 4GB Ram 500GB HDD Win 10 Pro 64bit,Dell,41999,#,Daraz.pk,4,512,Intel i5,15.6
Daraz Like New Laptops - HP Elitebook 840 G2 - Intel Based Processor - Core i5-5th Generation - 8gb Ram 500gb HDD - 14.0,HP,41999,#,Daraz.pk,8,512,Intel i5,14.0
Daraz Like New Laptops - HP Probook 640 G2 - Intel Core i5-6th Generation - 8gb Ram 256gb Ssd - 14.1 Inch Screen Size - ,HP,46599,#,Daraz.pk,8,256,Intel i5,14.1
Apple MacBook pro 2018 (A1990) 15.4 inch Retina Dispaly Intel Core i9 with 2.9 Ghz (32GB RAM 512GB SSD) Touch Bar - Grey,Apple,139999,#,Daraz.pk,32,512,Intel i9,15.4
LOGIC TECH MOUSE WIRELESS,Unknown,233281,#,Daraz.pk,8,512,Intel i5,15.6
Daraz like New Laptops - Dell Latitude 7280 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - FREE LAPT,Dell,44999,#,Daraz.pk,8,256,Intel i5,12.5
Hp Gaming Laptop - Zbook G5 - Core I7 8th Generation - 8GB RAM - 256GB SSD - 4GB Graphic Card - 15.6 Inch - Windows® 10 ,HP,150000,#,Daraz.pk,8,256,Intel i7,15.6
"Lenovo Thinkpad t470s| i7 7th gen | 8gb RAM | 256gb SSD | 14"" 1080 FHD display | Double Battery | Type C charger | Free ",Lenovo,54000,#,Daraz.pk,8,256,Intel i7,14.0
Dell Latitude E5470- Core i5 - 6th Generation - 16gb RAM - 512gb SSD - Windows 10 Activated - Free Laptop Bag - Daraz Li,Dell,54999,#,Daraz.pk,16,512,Intel i5,15.6
"Dell Latitude e5450 - Core i5 5th - 8 Gb Ram - 500 GB HDD - 14""",Dell,39999,#,Daraz.pk,8,512,Intel i5,14.0
"Lenovo ThinkPad E560 15.6 inch High Performance Business laptop, 500GB HDD, Intel Core i5 (7th Gen) 2.50 GHz, 8 GB DDR3L",Lenovo,51999,#,Daraz.pk,8,512,Intel i5,15.6
"Daraz Like New Dell Latitude E7450 Intel Core i5 5th Generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Display, Inte",Dell,38999,#,Daraz.pk,8,512,Intel i5,14.1
Dell Laptop Vostro 3530 Core i3,Dell,108650,#,Daraz.pk,8,512,Intel i3,15.6
Daraz Like New Laptops - Hp EliteBook 830 G5 - Intel Core i5-8th Generation - 8gb Ram 256gb Ssd - 13.3 FHD Display - Bac,HP,63499,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops Apple MacBook Air 2013 | 13 inches | Intel Core i7 1.6GHz Processor | 8GB Ram | 256GB SSD | Silve,Apple,51999,#,Daraz.pk,8,256,Intel i7,13.0
"Dell Latitude E5570 15.6 ""Laptop, 2.4GHz Core i5-6300U, 8GB RAM, 256GB SSD, Windows 10 Pro 64-bit",Dell,53999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops - Dell Latitude 5490 - Core i5 8th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP,Dell,53999,#,Daraz.pk,8,256,Intel i5,14.0
"USED - Lenovo Thinkpad T460 14-Inch Laptop Intel Core i5-6300U Dual-Core 2.4GHz, 8GB RAM, 256GB SSD, Windows 11 Licensed",Lenovo,42999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops - HP Elitebook 840 G5 - Intel Core i5-8th Generation - 8gb Ram 256gb Ssd - 14.1 Inch Screen Size ,HP,75999,#,Daraz.pk,8,256,Intel i5,14.1
HP 840 G2 Laptop,HP,53500,#,Daraz.pk,8,512,Intel i5,15.6
HP 840 G8- core i5 - 11th Generation - 16gb RAM - 512SSD - Free Laptop Bag - Daraz Like New Laptops,HP,120000,#,Daraz.pk,16,512,Intel i5,15.6
"Daraz Like New Laptops - HP Z Book S 15u G4, 15.6' Display, Intel Core i5 7th Gen 8GB RAM 256SSDStorage+ 2 gb AMD Radeon",HP,108999,#,Daraz.pk,8,512,Intel i5,15.6
Daraz like new Hp Elitebook 820 G3 Touch screen- Core i5 6th Generation-08GB DDR4 RAM - 256GB SSD -12.5inch Screen -Keyb,HP,60000,#,Daraz.pk,8,256,Intel i5,12.5
Lenovo T480 - Core i5 8th Generation - 8GB DDR4 RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,Lenovo,53999,#,Daraz.pk,8,256,Intel i5,14.0
"USED - HP EliteBook 850 G3, 15.6' Display, Intel Core i5 6th GENERATION - 8GB RAM - 256GB Storage PLUS 500 GBDD Windows ",HP,58999,#,Daraz.pk,8,256,Intel i5,15.6
Lenovo Thinkpad x260 Core i5 6th Generation,Lenovo,35000,#,Daraz.pk,8,512,Intel i5,15.6
Dell Chromebook P22T with Touch screen – 4GB RAM | 16GB eMMC | 11.6″ HD Display | Chrome OS (No Play Store) | 7 Days Che,Dell,190322,#,Daraz.pk,4,16,Intel i5,15.6
"Daraz Like New HP Elitebook 840 G2 Notebook PC Intel Core i5 5th Generation, 8GB DDR3 Ram, 256GB SSD Drive, 14.1"" Led Di",HP,41999,#,Daraz.pk,8,256,Intel i5,14.1
Hp Probook 650 G2 - Core i5 6th Generation - 16 GB RAM-128GB SSD 500GB HDD- 15.6inch Screen - FREE LAPTOP BAG (WINDOWS 1,HP,59999,#,Daraz.pk,16,128,Intel i5,15.6
Dell Latitude E7490 - Core i5 - 8th Generation - 8GB RAM - 256GB SSD - 14 inch screen - Free Laptop Bag - Daraz Like New,Dell,61999,#,Daraz.pk,8,256,Intel i5,14.0
REFURNISHED LEPTOP 12 INCHE LARGE LCD 4GB RAM 128 GB SSD LENOVO THINKPAD PROCESSOR CELERON RAM SSD EXPANDABLE 2.5 HOURS ,Lenovo,22500,#,Daraz.pk,4,128,Intel Celeron,12.0
"USED - Acer Chromebook R11 - 11.6"" Quad N3150 - 16GB SSD - 4GB - Touch Screen (FREE LAPTOP BAG) - Daraz like new laptops",Acer,22999,#,Daraz.pk,8,16,Intel i5,11.6
"Samsung NP940X5N Laptop – Intel Core i7 8th Gen, 16GB RAM, 256GB M.2 SSD, 15.6″ FHD Touchscreen Ultrabook",Samsung,76999,#,Daraz.pk,16,512,Intel i7,15.6
Dell Latitude 5490 – Intel i5 8th Gen | 8 GB RAM | 256 GB SSD |,Dell,40000,#,Daraz.pk,8,256,Intel i5,15.6
"Dell Latitude E5570 15.6 ""Laptop, 8GB RAM, 256GB SSD, Windows 10 Pro (Registered Windows) - Daraz like new laptops",Dell,52999,#,Daraz.pk,8,256,Intel i5,15.6
"Apple MacBook Pro 2021 M1 Pro Chip 10-Core CPU, 16-Core GPU (14-inch, 16GB RAM, 512GB SSD) – Space Silver – Renewed, Lik",Apple,374999,#,Daraz.pk,16,512,Apple M1,15.6
Apple MacBook Pro 2019 (A1989) - 13.3-inches Retina Display - Intel Core i7 Processor - 16GB RAM - 256GB SSD TO 512GB SS,Apple,155000,#,Daraz.pk,16,256,Intel i7,15.6
"(Apple MacBook Pro 2020 M1) Model No A2338 13.3 Inches Retina Display M1 Chip, 08GB RAM - Color Space Gray/Silver- Used",Apple,225000,#,Daraz.pk,8,512,Apple M1,13.3
LAPTOP - USED - Hp Probook 640 G2 - Core i5 6th Generation - 8 GB RAM - 128GB SSD - 500GB HDD- 14I NCH Screen - FREE LAP,HP,48999,#,Daraz.pk,8,128,Intel i5,15.6
Hp EliteBook laptop Touch Screen All Windows Supportable,HP,32000,#,Daraz.pk,8,512,Intel i5,15.6
"Apple MacBook Air 2017 Core i7 (13.3-inch, 8GB RAM, 256 SSD Storage) - Daraz Like New Laptops",Apple,54999,#,Daraz.pk,8,512,Intel i7,15.6
"Dell XPS 17 9700 Core i7 10th Gen, 32GB RAM, 512GB SSD, NVidia RTX2060 6GB, 17.3″ FHD+ IPS LED, Win 11",Dell,316499,#,Daraz.pk,32,512,Intel i7,15.6
Daraz Like New Laptops - HP EliteBook 1030 G3 Core i5 8th Gen 8GB Ram 512GB SSD (Windows 11 Activated) & Free Laptop Bag,HP,99999,#,Daraz.pk,8,512,Intel i5,15.6
Daraz Like New Laptops - HP Elitebook Folio 1040 G3 - Intel Core i5-6th Generation - 8gb DDR4 Ram 256gb Ssd - 14.1 Inch ,HP,55999,#,Daraz.pk,8,256,Intel i5,14.1
"HP Pavilion15-EG2043TX,Core i5-1235U 8GB DDR4 512GB PCIe value Nvidia GeForce MX550 2GB 15.6 FHD Antiglare slim IPS 250 ",HP,234999,#,Daraz.pk,8,512,Intel i5,15.6
Lenovo Thinkpad x270 | i5 6th gen | 8GB DDR4 R | 256GB SSD | double battery,Lenovo,37500,#,Daraz.pk,8,256,Intel i5,15.6
"LENOVO P310, CORE I5 6TH, 8GB DDR4 RAM 128GB SSD 500GB HDD",Lenovo,37900,#,Daraz.pk,8,128,Intel i5,15.6
Dell Latitude 5410 - Core i5 - 10th Generation - 8gb RAM - 512gb SSD - 14 inch screen - Free Laptop Bag - Daraz Like New,Dell,94999,#,Daraz.pk,8,512,Intel i5,14.0
"Dell Wyse 5470 Thin Client PC with Intel Celeron N4100 Processor, 14-inch Full HD LED Display, 8GB RAM, 128GB SSD, Backl",Dell,42999,#,Daraz.pk,8,128,Intel Celeron,15.6
Apple MacBook Pro 2012 256GB SSD Storage 4GB RAM 2.5GHz Dual-Core Core i5 Mid 2012 13.3-inch LED Display Dual Operating ,Apple,49999,#,Daraz.pk,4,256,Intel i5,15.6
Dell Latitude E3350 - Core i5 5th Generation - 8GB RAM 500GB HDD,Dell,38499,#,Daraz.pk,8,512,Intel i5,15.6
"HP EliteBook 850 G6 Core i5 8th Gen, 16GB RAM, 512GB SSD, 15.6″ FHD IPS LED Windows 11 Licensed (Free Laptop Bag) - Dara",HP,93999,#,Daraz.pk,16,512,Intel i5,15.6
HP EliteBook 840G5 - 8th Gen - INTEL CORE-I5 8250u Processor 256GB SSD 8GB RAM FHD - 14.1’INCH Display Silver WIN10 PRO ,HP,67999,#,Daraz.pk,8,256,Intel i5,15.6
Dell Latitude 5520 - Core i5 - 11th Generation - 16gb RAM - 512gb SSD - 15.6 screen - Free Laptop Bag - Daraz Like New L,Dell,120000,#,Daraz.pk,16,512,Intel i5,15.6
"HP Laptop Chromebook 11 G4 – 11.6"" HD | Windows 10 | Dual Core | 2GB RAM | 16GB Storage | Student Laptop | Best for Onli",HP,213679,#,Daraz.pk,2,16,Intel i5,11.6
